Date,Local Authority,National Lockdown,Circuit Breaker,Local Restrictions,All Schools Closed,Pfizer Vaccine Approved,Astrazeneca Vaccine Approved,Moderna Vaccine Approved,Pfizer Vaccine Rollout,Astrazeneca Vaccine Rollout,Moderna Vaccine Rollout,Second Dose Rollout,Booster Vaccine Rollout,Vaccines Available 80+,Vaccines Available 70+,Vaccines Available 60+,Vaccines Available 50+,Vaccines Available 40+,Vaccines Available 30+,Vaccines Available 20+,Vaccines Available 18+
2021-11-21,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-22,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-23,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-24,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-25,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-26,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-27,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-28,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-29,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-30,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-01,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-02,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-03,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-04,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-05,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-06,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-07,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-08,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-09,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-10,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-11,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-12,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-13,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-14,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-15,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-16,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-17,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-18,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-19,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-20,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-21,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-22,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-23,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-24,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-25,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-26,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-27,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-28,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-29,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-30,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-31,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-01-01,Ards and North Down,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-23,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,"Armagh City, Banbridge and Craigavon",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,"Armagh City, Banbridge and Craigavon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,"Armagh City, Banbridge and Craigavon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
